Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Male,0.010946786,0.004107963,1.011006921,1.002899374,1.01918,0.1015565,0.0368261,1.010207394,1.002942054,1.017525,-6.13E-05,0.000490722,0.999216031,0.986989863,1.011594,0.001766893,0.000515357,1.011551008,1.004931275,1.018214
Warm All,0.01183971,0.002787976,1.011910077,1.006395642,1.017455,0.1487594,0.03401282,1.014987138,1.008243217,1.021776,0.00088331,0.000325846,1.011370527,1.003136452,1.019672,0.001838303,0.000391357,1.012020644,1.00698738,1.017079
Warm Female,0.010542391,0.003844282,1.010598158,1.003012126,1.018242,0.1886162,0.0468151,1.019040624,1.00973292,1.028434,0.000532619,0.00045102,1.006840815,0.995512433,1.018298,0.001718437,0.000538278,1.011232456,1.00432149,1.018191
Warm Male,0.013036016,0.003875067,1.013121355,1.005455713,1.020845,0.11269694,0.04735882,1.011333436,1.001989341,1.020765,0.001195918,0.000450681,1.015425514,1.00400908,1.026972,0.001952935,0.000545512,1.012774989,1.005760784,1.019838
Cold All,0.003326182,0.003375378,1.00333172,0.996715846,1.009992,0.03001074,0.02360558,1.003005582,0.998375701,1.007657,-0.001687146,0.00042017,0.978636044,0.968374202,0.989007,0.000902721,0.000374965,1.005884935,1.001091227,1.010702
Cold Female,-0.001120732,0.004642895,0.998879896,0.989831249,1.008011,-0.04467804,0.03253595,0.995542162,0.989213743,1.001911,-0.001057148,0.000580002,0.986559645,0.972308066,1.00102,0.000290142,0.00051622,1.001887702,0.995320264,1.008498
Cold Male,0.007445748,0.004444449,1.007473537,0.998735428,1.016288,0.098613986,0.030978196,1.009910182,1.003796862,1.016061,-0.002263463,0.000552321,0.971443347,0.958075249,0.984998,0.001471741,0.000493507,1.00961222,1.003284419,1.01598
Age 0-10 All,0.02819062,0.03407414,1.028591736,0.962140591,1.099632,-0.4057719,0.2900692,0.960235041,0.907165158,1.01641,0.005797685,0.004180904,1.077033355,0.969785708,1.196141,0.001632632,0.00424148,1.010668616,0.957504989,1.066784
Age 0-10 Female,0.08034432,0.04537951,1.083660129,0.991437351,1.184461,0.367068,0.3863917,1.037388814,0.96172573,1.119005,0.002158711,0.005609722,1.028016791,0.893056701,1.183372,0.010208676,0.005594077,1.068607495,0.995099898,1.147545
Age 0-10 Male,-0.000908537,0.039587699,0.999091876,0.924501665,1.0797,-8.14E-01,0.3380369,0.921813577,0.862717919,0.984957,0.007733808,0.004833571,1.104058287,0.977974301,1.246397,-0.003177687,0.004955346,0.979556887,0.919627968,1.043391
Age 11-60 All,0.008474981,0.003293461,1.008510995,1.002021839,1.015042,0.07024946,0.02941144,1.007049679,1.001261098,1.012872,-2.60E-05,0.000394915,0.999667475,0.989812045,1.009621,0.001468124,0.00041239,1.009588484,1.004298168,1.014907
Age 11-60 Female,0.007624765,0.004605882,1.007653908,0.99859822,1.016792,0.03882058,0.04110599,1.003889603,0.995833986,1.01201,6.00E-05,0.000554214,1.00076852,0.986950004,1.014781,0.001345206,0.000575613,1.008782178,1.001411525,1.016207
Age 11-60 Male,0.009228904,0.004377065,1.009271622,1.000650068,1.017967,0.09798102,0.03912912,1.009846261,1.002131062,1.017621,-0.00010016,0.000522832,0.998718773,0.985704311,1.011905,0.001577626,0.000549409,1.010307327,1.003260402,1.017404
Age 60+All,0.007327155,0.007217051,1.007354064,0.993204927,1.021705,0.06390419,0.06606883,1.006410881,0.993462392,1.019528,-0.00036401,0.000859735,0.99535151,0.974112616,1.017053,0.000959105,0.000904693,1.006253655,0.99472237,1.017919
Age 60+ Female,-0.006192522,0.009713081,0.993826612,0.97508546,1.012928,-0.04038823,0.08917255,0.995969322,0.978713189,1.01353,-0.000473688,0.001158546,0.993955138,0.965481046,1.023269,-0.001063414,0.001218798,0.993111643,0.977810219,1.008653
Age 60+ Male,0.02383154,0.01052067,1.02411778,1.003216188,1.045455,0.19124522,0.09610533,1.019308567,1.000287919,1.038691,-0.000221968,0.001251711,0.997162842,0.966335578,1.028974,0.003443622,0.001317428,1.022635934,1.005615217,1.039945
All: LAG2,0.006722323,0.003064456,1.006744969,1.000716246,1.01281,0.04769976,0.02729,1.00478137,0.999421304,1.01017,-6.29E-05,0.000366169,0.999195526,0.990058501,1.008417,0.000813625,0.000384332,1.005302572,1.00039225,1.010237
Female,0.005251088,0.00420994,1.005264899,0.997004102,1.013594,0.07621966,0.03735446,1.007651087,1.000300537,1.015056,-7.81E-04,0.000504728,0.990052584,0.977594967,1.002669,0.000775111,0.000526155,1.005050935,0.998336392,1.011811
Male,0.008100483,0.004126765,1.008133381,1.000012024,1.016321,0.0213283,0.03686521,1.002135106,0.994920195,1.009402,0.000589849,0.000491067,1.007578641,0.995241536,1.020069,0.000853221,0.000519226,1.005561344,0.998931568,1.012235
Warm All,0.010486817,0.002785932,1.010541996,1.005039044,1.016075,0.126862252,0.033312108,1.012767037,1.006176046,1.019401,0.000458566,0.000326973,1.005886905,0.997669267,1.014172,0.001342563,0.000391308,1.008764848,1.003748403,1.013806
Warm Female,0.009512098,0.003849183,1.009557482,1.001969637,1.017203,0.2206057,0.04581711,1.022305704,1.013166339,1.031528,-0.000344999,0.000453051,0.995593749,0.984341755,1.006974,0.001579711,0.000538164,1.01032102,1.003417739,1.017272
Warm Male,0.011381199,0.003862894,1.011446211,1.003817194,1.019133,0.04135264,0.04632526,1.004143826,0.995067717,1.013303,0.001177521,0.000451075,1.015186428,1.003762761,1.02674,0.001129308,0.000544629,1.00736751,1.000402009,1.014382
Cold All,0.000510885,0.00343417,1.000511016,0.993799217,1.007268,0.01090758,0.02392492,1.001091353,0.996407941,1.005797,-0.000928609,0.000422968,0.988184167,0.977753568,0.998726,0.000132596,0.000381378,1.000862246,0.996011095,1.005737
Cold Female,-0.002163882,0.004690485,0.997838458,0.988707017,1.007054,0.005634549,0.032663328,1.000563614,0.994178454,1.00699,-0.001355796,0.000580151,0.982795528,0.968594704,0.997205,-0.000231169,0.000520553,0.99849853,0.991898551,1.005142
Cold Male,0.003020213,0.004508286,1.003024778,0.994200853,1.011927,0.0158822,0.03142877,1.001589482,0.995438616,1.007778,-0.000529892,0.000553446,0.993240332,0.979544638,1.007128,0.000471986,0.000500979,1.00307262,0.996690924,1.009495
Age 0-10 All,-0.01971574,0.03478142,0.980477344,0.915864068,1.049649,-0.2728942,0.2911929,0.973079572,0.919097353,1.030232,0.006639167,0.004156496,1.088696749,0.980888158,1.208354,-0.006928943,0.004440686,0.955961031,0.903379571,1.011603
Age 0-10 Female,-0.01507321,0.04645409,0.985039822,0.899313822,1.078938,0.3001159,0.3903334,1.030466477,0.954570521,1.112397,-0.004210139,0.005585587,0.947536539,0.823640619,1.090069,-7.72E-03,0.005876147,0.951053625,0.882455477,1.024984
Age 0-10 Male,-0.02106272,0.04028196,0.97915755,0.904823518,1.059598,-0.56176199,0.33736208,0.945372548,0.884883601,1.009996,0.012427582,0.004802503,1.172423589,1.039342035,1.322545,-0.006237128,0.005169902,0.960269474,0.899059661,1.025647
Age 11-60 All,0.006990647,0.003313044,1.007015139,1.000497204,1.013576,0.04587171,0.02940987,1.004597708,0.998823529,1.010405,1.38E-05,0.000396252,1.000176293,0.990282629,1.010169,0.000997392,0.00041534,1.006504108,1.001192327,1.011844
Age 11-60 Female,0.005785923,0.004624269,1.005802694,0.996727721,1.01496,0.09228111,0.04083606,1.009270821,1.001224993,1.017381,-0.000828102,0.0005553,0.989456273,0.975767369,1.003337,0.001095357,0.000577211,1.007145227,0.99976618,1.014579
Age 11-60 Male,0.00807543,0.004391994,1.008108124,0.999467264,1.016824,0.004487907,0.039191036,1.000448891,0.99279344,1.008163,0.00074413,0.000522897,1.00957037,0.996412873,1.022902,0.000913215,0.000552829,1.00595355,0.998893469,1.013064
Age 60+All,0.006118499,0.007253233,1.006137255,0.991934861,1.020543,0.07341729,0.06568605,1.007368746,0.994482541,1.020422,-0.000779918,0.000860818,0.990066714,0.968914262,1.011681,9.18E-06,0.000910084,1.000059694,0.988531493,1.011722
Age 60+ Female,0.002963293,0.009737271,1.002967688,0.984007502,1.022293,-0.01803348,0.08868473,0.998198277,0.980997316,1.015701,-0.00046123,0.001158172,0.994113649,0.965644077,1.023423,-0.00067292,0.001223557,0.995635572,0.980235827,1.011277
Age 60+ Male,0.01003854,0.01058414,1.010089095,0.989350735,1.031262,0.18276348,0.0952692,1.018444383,0.999603663,1.03764,-0.001153807,0.001252778,0.985339793,0.954852478,1.016801,0.000842874,0.001325371,1.005493716,0.988658262,1.022616
All: LAG 3,0.005089967,0.003071511,1.005102943,0.999070238,1.011172,0.04718332,0.0273032,1.004729481,0.999367105,1.010121,-0.000227042,0.000368411,0.997098081,0.987924666,1.006357,0.000877009,0.000383905,1.005716838,1.000809937,1.010648
Female,0.003622194,0.004208836,1.003628762,0.995383564,1.011942,0.05106273,0.0373015,1.005119332,0.997797608,1.012495,-0.000282822,0.000506286,0.996386423,0.983810654,1.009123,0.000956193,0.000525515,1.006234609,0.999520308,1.012994
Male,0.006476203,0.004137193,1.006497219,0.998368637,1.014692,0.04382261,0.03687383,1.004391877,0.997159034,1.011677,-0.000174398,0.000494786,0.997770195,0.985461238,1.010233,0.000808261,0.000517773,1.005267521,0.99865817,1.011921
Warm All,0.007919449,0.002801825,1.007950891,1.002430822,1.013501,0.09817171,0.03372912,1.009865518,1.003211409,1.016564,0.000360641,0.000331739,1.004626876,0.996300397,1.013023,0.001175579,0.00039234,1.007670532,1.002646347,1.01272
Warm Female,0.007016782,0.003862037,1.007041457,0.999447342,1.014693,0.134487465,0.046385735,1.013539588,1.004366649,1.022796,0.000172885,0.000457381,1.002215378,0.990780912,1.013782,0.001602602,0.000539992,1.010471358,1.003543679,1.017447
Warm Male,0.008780074,0.003880407,1.008818732,1.001175166,1.016521,0.06557627,0.04672243,1.006579175,0.997403408,1.015839,0.000532553,0.00045888,1.006839965,0.995315305,1.018498,0.000796013,0.000544075,1.005187493,0.998244112,1.012179
Cold All,0.00010743,0.003432131,1.000107436,0.993402314,1.006858,0.02180958,0.02381776,1.002183338,0.997515768,1.006873,-0.001153045,0.000422223,0.985349404,0.974966949,0.995842,0.000438858,0.000379203,1.002856649,0.998023487,1.007713
Cold Female,-0.000827658,0.004686153,0.999172684,0.990037441,1.008392,0.01119392,0.03252169,1.001120019,0.994758923,1.007522,-0.000878823,0.000579803,0.988814098,0.974534818,1.003303,0.000402489,0.000518495,1.002619604,0.996018499,1.009264
Cold Male,0.001033848,0.004492473,1.001034383,0.99225872,1.009888,0.03199349,0.03122086,1.003204472,0.997084319,1.009362,-0.001404569,0.00055025,0.982182166,0.96871662,0.995835,0.000478484,0.000495774,1.003114988,0.996799119,1.009471
Age 0-10 All,0.005394862,0.034312416,1.00540944,0.940016855,1.075351,0.0163451,0.2843555,1.001635847,0.947338156,1.059046,-0.00153062,0.004129529,0.980598739,0.884092521,1.087639,-0.002121369,0.004312947,0.986305733,0.933573257,1.042017
Age 0-10 Female,0.004945075,0.046075443,1.004957322,0.918179115,1.099937,-0.02870258,0.37337773,0.997133857,0.926767742,1.072843,-0.003242635,0.005582595,0.95934384,0.833966645,1.10357,-0.003591113,0.005736945,0.976928088,0.908072631,1.051005
Age 0-10 Male,0.006510971,0.039566471,1.006532213,0.931425275,1.087696,0.04277352,0.33220325,1.004286513,0.940978973,1.071853,-0.000541276,0.004744171,0.993095613,0.881658845,1.118617,-0.001239257,0.005000471,0.991977185,0.93075316,1.057228
Age 11-60 All,0.007641841,0.003314408,1.007671114,1.001146258,1.014238,0.0617966,0.02939577,1.006198793,1.000418176,1.012013,-0.00009782,0.000398381,0.998748688,0.988816329,1.008781,0.001136646,0.000414167,1.007415559,1.002113943,1.012745
Age 11-60 Female,0.007356762,0.004617397,1.007383889,0.998308097,1.016542,0.08258262,0.04076489,1.008292456,1.00026838,1.016381,-0.000320128,0.000557004,0.995910745,0.98209056,1.009925,0.001406273,0.000575918,1.009182679,1.001805207,1.016614
Age 11-60 Male,0.007928663,0.004396869,1.007960178,0.999311037,1.016684,0.04343506,0.03917303,1.004352953,0.996671145,1.012094,9.75E-05,0.000526435,1.001248246,0.9881115,1.01456,9.02E-04,0.000550469,1.005882764,0.998853212,1.012962
Age 60+All,-0.010437289,0.007268067,0.98961699,0.975619427,1.003815,-0.04450532,0.06554043,0.995559357,0.982852269,1.008431,-0.000932766,0.000862562,0.988131587,0.966978169,1.009748,-5.83E-04,0.000910474,0.996217321,0.98472852,1.00784
Age 60+ Female,-0.015624074,0.009756299,0.984497349,0.965850305,1.003504,-0.1181006,0.0884188,0.988259405,0.971280335,1.005535,-1.69E-05,0.001158479,0.99978382,0.971144385,1.029268,-0.001246332,0.00122542,0.991931568,0.976565935,1.007539
Age 60+ Male,-0.004058189,0.010596558,0.995950034,0.975478223,1.016851,0.04517458,0.09499702,1.004527677,0.985997009,1.023407,-0.002055722,0.001256715,0.974029935,0.943799332,1.005229,0.000223104,0.001322872,1.001451228,0.984714809,1.018472
All: LAG 4,0.004047855,0.003088547,1.004056059,0.997996313,1.010153,0.04908882,0.02732622,1.00492095,0.999553043,1.010318,0.000191902,0.000370263,1.002459365,0.993190478,1.011815,0.000676428,0.000384551,1.004406462,0.999497728,1.009339
Female,0.001726463,0.004228895,1.001727954,0.993459313,1.010065,0.01304772,0.0373136,1.001305624,0.994009322,1.008655,0.000455594,0.000507456,1.00584864,0.993124294,1.018736,0.000354597,0.000526672,1.002307539,0.995604767,1.009055
Male,0.006166671,0.004156759,1.006185724,0.998021383,1.014417,0.08239254,0.03686551,1.00827329,1.001014128,1.015585,-4.90E-05,0.000497788,0.999373254,0.986970185,1.011932,0.000970713,0.000517526,1.006329582,0.999716393,1.012987
Warm All,0.007156586,0.002816989,1.007182256,1.001636625,1.012759,0.127508101,0.033721072,1.012832448,1.006160378,1.019549,0.00015305,0.000334645,1.00196096,0.993584136,1.010408,0.001164549,0.000392539,1.00759829,1.002571923,1.01265
Warm Female,0.008424106,0.003864374,1.008459689,1.000850294,1.016127,0.0818017,0.04624241,1.008213719,0.999117048,1.017393,0.000484166,0.000459019,1.006216568,0.994695575,1.017871,0.001307222,0.000538304,1.008533144,1.001640294,1.015473
Warm Male,0.005955842,0.003908938,1.005973613,0.998295777,1.01371,0.168358255,0.046773702,1.016978347,1.007697656,1.026345,-1.49E-04,0.00046394,0.998093148,0.986543362,1.009778,0.001030752,0.000545063,1.006722382,0.999755815,1.013737
Cold All,-0.00023834,0.003441016,0.999761688,0.993041591,1.006527,0.0104737,0.02380871,1.001047919,0.996387404,1.00573,0.000298749,0.000422937,1.003831308,0.993236321,1.014539,0.000136301,0.000378588,1.000886349,0.996070486,1.005725
Cold Female,-0.007239276,0.004704123,0.992786864,0.983675358,1.001983,-0.02159682,0.03250214,0.997842648,0.991506177,1.00422,0.000484969,0.000578941,1.00622691,0.991717621,1.020948,-0.000517578,0.000518807,0.996641396,0.990075716,1.003251
Cold Male,0.006291818,0.004499052,1.006311653,0.997476865,1.015225,0.04055258,0.03122609,1.004063492,0.997937075,1.010228,0.000126945,0.000552711,1.001626217,0.987833105,1.015612,0.00074324,0.000493997,1.004842748,0.998538607,1.011187
Age 0-10 All,0.02471591,0.03440045,1.02502388,0.95819021,1.096519,0.1506189,0.2846724,1.015175892,0.960084574,1.073428,0.000946855,0.004168555,1.012193486,0.911684799,1.123783,-0.001757052,0.004336553,0.988644132,0.935505248,1.044801
Age 0-10 Female,-0.01528078,0.04645674,0.984835379,0.899122501,1.078719,-0.01973583,0.38884395,0.998028363,0.924791477,1.077065,-0.000403193,0.005566046,0.994852424,0.865193729,1.143942,-0.005720165,0.005714108,0.963501656,0.89585312,1.036259
Age 0-10 Male,0.04612577,0.0396158,1.04720611,0.968970416,1.131759,0.2497913,0.3252325,1.025293722,0.961975362,1.09278,1.41E-03,0.004826181,1.018167069,0.902059127,1.14922,0.000587516,0.005066072,1.003826155,0.941083975,1.070751
Age 11-60 All,0.006135882,0.00333312,1.006154745,0.999603046,1.012749,0.06172151,0.02948886,1.006191238,1.000392411,1.012024,0.000229587,0.0004005,1.002943036,0.992916179,1.013071,0.000846093,0.000414824,1.005514755,1.00021477,1.010843
Age 11-60 Female,0.004800414,0.004641466,1.004811954,0.995712359,1.013995,0.04621734,0.04085154,1.004632431,0.996620555,1.012709,0.000205832,0.000558866,1.002638123,0.988678397,1.016795,0.000698487,0.000577612,1.004550488,0.997185357,1.01197
Age 11-60 Male,0.007312704,0.00441659,1.007339507,0.99865709,1.016097,0.07568179,0.03925189,1.00759689,0.999874816,1.015379,0.000250535,0.000529518,1.003211995,0.98997291,1.016628,0.000976949,0.000549783,1.006370374,0.999346147,1.013444
Age 60+All,-0.009510128,0.00729691,0.99053495,0.976469199,1.004803,-0.03288631,0.06508614,0.996716771,0.984082529,1.009513,-6.27E-05,0.00086354,0.999197316,0.977783016,1.021081,-0.000268144,0.000911348,0.998258582,0.986735253,1.009916
Age 60+ Female,-0.013731033,0.009802082,0.986362808,0.967593601,1.005496,-0.16160254,0.08808392,0.983969622,0.967127731,1.001105,0.001707577,0.001157711,1.022097599,0.992838102,1.052219,-0.001262973,0.001226259,0.99182428,0.976449872,1.007441
Age 60+ Male,-0.004429296,0.010637067,0.995580499,0.975038865,1.016555,0.11848654,0.09388605,1.011919127,0.993468412,1.030713,-0.002228106,0.001261107,0.971883093,0.941615361,1.003124,0.000927943,0.001325365,1.006049856,0.989205166,1.023181
All: LAG 5,0.003007399,0.003089851,1.003011926,0.996955934,1.009105,0.02754632,0.02739254,1.002758429,0.997389108,1.008157,-0.000155403,0.000370361,0.998012819,0.988782614,1.007329,0.000415261,0.000384126,1.002702843,0.997807838,1.007622
Female,0.003417757,0.004223083,1.003423604,0.995152303,1.011764,0.01049607,0.03738606,1.001050158,0.993741605,1.008412,0.000238535,0.000507144,1.003057914,0.990376623,1.015902,0.000674076,0.000524346,1.004391107,0.997703966,1.011123
Male,0.002616745,0.004160489,1.002620172,0.994477492,1.01083,0.04322514,0.03694589,1.00433187,0.997085375,1.011631,-0.000514768,0.000497709,0.99343263,0.981105233,1.005915,0.000175876,0.000517823,1.001143848,0.994560974,1.00777
Warm All,0.004941636,0.002807616,1.004953866,0.999438866,1.010499,0.08438602,0.03355626,1.008474307,1.001863309,1.015129,-0.00052949,0.000333842,0.993245443,0.984961327,1.001599,0.000618393,0.000391028,1.004027644,0.99903832,1.009042
Warm Female,0.009761256,0.003841672,1.009809052,1.002234071,1.017441,0.08617555,0.04587636,1.008654793,0.999625858,1.017765,-0.000305073,0.000458002,0.99610268,0.984722613,1.007614,0.001366479,0.000534646,1.008921677,1.002072869,1.015817
Warm Male,0.000528326,0.003908228,1.000528466,0.99289357,1.008222,0.08239741,0.04678762,1.008273781,0.9990698,1.017563,-0.00073524,0.000463708,0.990633074,0.979175314,1.002225,-6.75E-05,0.000544619,0.999561323,0.992649925,1.006521
Cold All,-0.000450176,0.003444852,0.999549925,0.992823787,1.006322,-0.000216583,0.023932785,0.999978342,0.995298602,1.00468,0.000324226,0.000423619,1.004158716,0.993543274,1.014888,0.000114133,0.000377348,1.00074214,0.995942704,1.005565
Cold Female,-0.006229389,0.004710467,0.993789973,0.984657017,1.003008,-0.02410675,0.03270923,0.997592228,0.991217113,1.004008,0.000859558,0.000579882,1.011063091,0.996460541,1.02588,-2.46E-06,0.000515895,0.999984021,0.993433175,1.006578
Cold Male,0.004867703,0.004500812,1.00487957,0.996053918,1.013783,0.02169767,0.03131864,1.002172123,0.996039178,1.008343,-0.000167916,0.000553102,0.997852983,0.984102178,1.011796,0.000223673,0.000493329,1.001454932,0.995180514,1.007769
Age 0-10 All,0.01804765,0.03440203,1.018211493,0.951819057,1.089235,0.04972418,0.28085175,1.004984801,0.951158537,1.061857,-0.00188822,0.004228373,0.976120521,0.877875375,1.085361,0.001785883,0.004277424,1.011675877,0.958020462,1.068336
Age 0-10 Female,0.071932,0.04630334,1.07458227,0.981353492,1.176668,0.148064,0.3783007,1.014916558,0.942385797,1.09303,0.001513243,0.005676209,1.019558316,0.884232518,1.175595,0.00665809,0.005650989,1.044227717,0.971692371,1.122178
Age 0-10 Male,-0.0131259,0.0397111,0.986959869,0.913054546,1.066847,-0.01064186,0.32377231,0.99893638,0.937514027,1.064383,-0.00360776,0.004878503,0.954870712,0.844871097,1.079192,-0.00108176,0.004980444,0.992993223,0.931944238,1.058041
Age 11-60 All,0.003609612,0.00333327,1.003616134,0.997080672,1.010194,0.02376768,0.02954622,1.002379595,0.996591531,1.008201,1.10E-05,0.000400451,1.00014053,0.990142908,1.010239,0.00033955,0.00041407,1.002209512,0.996936525,1.00751
Age 11-60 Female,0.004598994,0.004632387,1.004609586,0.995529538,1.013772,0.02755181,0.04088952,1.00275898,0.99475464,1.010828,0.000299006,0.00055809,1.00383461,0.989877496,1.017989,0.000751396,0.000574405,1.004896021,0.997569114,1.012277
Age 11-60 Male,0.002733336,0.004418605,1.002737075,0.994090401,1.011459,0.02046873,0.03930429,1.002048969,0.994359202,1.009798,-0.00024085,0.000529418,0.996921867,0.983768259,1.010251,-2.29E-05,0.000549681,0.999851275,0.99287384,1.006878
Age 60+All,-0.001248381,0.007310583,0.998752398,0.984543572,1.013166,0.04891155,0.06549095,1.004903136,0.992086407,1.017885,-0.001048074,0.000863612,0.986674238,0.965526583,1.008285,0.000832521,0.000913978,1.005426054,0.99378669,1.017202
Age 60+ Female,-0.004407876,0.009799351,0.995601824,0.976662039,1.014909,-0.08822628,0.08859921,0.991216177,0.974151861,1.008579,-5.19E-05,0.001157334,0.999335434,0.970736728,1.028777,0.000128912,0.001226321,1.000838279,0.985323366,1.016597
Age 60+ Male,0.002605945,0.010655038,1.002609343,0.981888099,1.023768,0.20906067,0.09427743,1.02112613,1.00243064,1.04017,-0.002258425,0.001259171,0.971505994,0.941295725,1.002686,0.001681869,0.001330349,1.010992123,0.994001565,1.028273
All: LAG 6,0.001083135,0.003082089,1.001083722,0.99505451,1.007149,0.01201582,0.02757669,1.001202304,0.995805373,1.006628,-0.000132408,0.000371464,0.998306613,0.989046322,1.007654,0.000306728,0.000383107,1.001995721,0.997117112,1.006898
